assetUid,parentAssetUid,assetType,locationUid,parentLocationUid,locationType
5968ad3e-0635-470d-b021-ad731941e59d,90af0984-0722-4571-8a06-4427e96a8370,CAMERA,xirsiw3h52ak0cut8nd,,TRAFFIC_LANE
597c1333-d978-4b37-b2d8-47421799976c,38d2194f-ba95-4b11-b6ac-d8dbb5e4c574,CAMERA,6xz8pav4b1rk072ehsu,,TRAFFIC_LANE
59870e5e-1045-441b-b498-bd397b7948eb,9f0e1170-5390-47a6-85ee-fa27f00c755a,CAMERA,87071c82,,TRAFFIC_LANE
59920b08-4369-4696-a0e9-a86d83efbae7,d1ae0616-418b-4f51-ad54-ae4b967ab8ed,CAMERA,6eac8c9d,,TRAFFIC_LANE
599587f4-eb2e-4d00-9ced-cf86499e722d,11898c68-8742-4d9b-bad9-7d4d4d396917,CAMERA,l6h8u7adqjidkzj63,,PARKING_ZONE
599587f4-eb2e-4d00-9ced-cf86499e722d,11898c68-8742-4d9b-bad9-7d4d4d396917,CAMERA,a46c2398,,TRAFFIC_LANE
59995a39-20d9-4ebe-8010-87f52d9fd39c,adbaee58-1842-4b45-85de-5bac5e87faee,CAMERA,8812db15,,TRAFFIC_LANE
599ffe39-161c-459c-8538-eb00e58c87f9,37819ccd-777e-48cf-bac2-441850343ffa,CAMERA,a4bdcd1e,,TRAFFIC_LANE
59a0482d-e7e0-49e3-862a-ad1748ca991d,ee3dccf4-3635-4386-8de8-3237a4cb65a5,CAMERA,d59c3ceb,,TRAFFIC_LANE
59a5a918-32d5-4f45-bd0d-68edff44ba4b,e04337b0-ab11-49c3-83ad-fe454413ca47,CAMERA,thhttjnrhmdjko0afet,,PARKING_ZONE
59a5a918-32d5-4f45-bd0d-68edff44ba4b,e04337b0-ab11-49c3-83ad-fe454413ca47,CAMERA,dz44s1xhnc6jksaoum9,,PARKING_ZONE
59a5a918-32d5-4f45-bd0d-68edff44ba4b,e04337b0-ab11-49c3-83ad-fe454413ca47,CAMERA,s4tfyf0mcw9k20qki32,,TRAFFIC_LANE
59b37715-0410-4660-a155-fef060f00b68,1d22d46d-c94a-485d-b48b-2da87d36470e,CAMERA,0de40d14,,TRAFFIC_LANE
59b37715-0410-4660-a155-fef060f00b68,1d22d46d-c94a-485d-b48b-2da87d36470e,CAMERA,jpv6r0r2atjl2kqc43,,PARKING_ZONE
59c0bed0-f928-41db-8ac3-520657668a8b,95f3115d-ab89-4d6a-bc40-0443dbda2316,CAMERA,0b7802e8,,TRAFFIC_LANE
59cf226d-8e00-417a-a23d-9d56263fb389,22a26864-e2f1-4912-b6d8-ee7963d50942,CAMERA,22adbce3,,TRAFFIC_LANE
59d992ea-a6db-4923-850a-89ad3e922a97,4ef709d1-a8e4-4f3b-a563-e3ab011bb134,CAMERA,cxzw79pandcjjhdfx2b,,PARKING_ZONE
59e0821d-1548-4834-81a0-b3f935b6e1b5,3be90758-c38b-4f73-95f7-920192f7e0da,CAMERA,5d3f6d0b,,TRAFFIC_LANE
59e0821d-1548-4834-81a0-b3f935b6e1b5,3be90758-c38b-4f73-95f7-920192f7e0da,CAMERA,5d3d6a84,,WALKWAY
59f0e005-67fd-473f-829a-cc1eef6f48fc,13c3c5bc-2b51-4237-a77a-3475ac59655b,CAMERA,768cc2d0,,WALKWAY
59f0e005-67fd-473f-829a-cc1eef6f48fc,13c3c5bc-2b51-4237-a77a-3475ac59655b,CAMERA,768ec557,,TRAFFIC_LANE
59fd4546-2c93-4859-9a9d-0fa2122f0473,865580e6-4492-4684-93c5-a77d8ba275cf,CAMERA,7729c7e2,,TRAFFIC_LANE
59fd4546-2c93-4859-9a9d-0fa2122f0473,865580e6-4492-4684-93c5-a77d8ba275cf,CAMERA,11zttjpvxpsejlibmkhc,,PARKING_ZONE
59fd4546-2c93-4859-9a9d-0fa2122f0473,865580e6-4492-4684-93c5-a77d8ba275cf,CAMERA,l97q6f2teijnn7gs0w,,PARKING_ZONE
5a0c1773-ce21-41d4-8336-14002efdbfe2,7b3161fb-ff99-4cf0-bf03-6da9e4c75d4e,CAMERA,f7315371,,WALKWAY
5a0c1773-ce21-41d4-8336-14002efdbfe2,7b3161fb-ff99-4cf0-bf03-6da9e4c75d4e,CAMERA,f73355f8,,TRAFFIC_LANE
5a0ec1ce-4b1b-4a37-909d-15a391f429aa,426d4fe8-a290-4935-863b-7ed3bc718afc,CAMERA,d25cd230,,TRAFFIC_LANE
5a16ddc3-f8de-4896-9554-7657f9749172,a4bec357-540c-4bd7-9b0e-907236f6c0f6,CAMERA,5ad16058,,WALKWAY
5a16ddc3-f8de-4896-9554-7657f9749172,a4bec357-540c-4bd7-9b0e-907236f6c0f6,CAMERA,5ad362df,,TRAFFIC_LANE
5a2a9d8e-d5d6-4f16-bf5a-0181c2207b16,10c5eb9a-4db4-405e-9acf-52e0a109fa4f,CAMERA,h4xgtxwidkwk9xegy5p,,WALKWAY
5a2ebbff-6038-49ad-8a60-10298e392520,479670c4-26b3-4033-87bd-3e2d24ab6c44,CAMERA,fpp76nj2em5jl5834d6,,PARKING_ZONE
5a2ebbff-6038-49ad-8a60-10298e392520,479670c4-26b3-4033-87bd-3e2d24ab6c44,CAMERA,27b51c69,,TRAFFIC_LANE
5a2ebbff-6038-49ad-8a60-10298e392520,479670c4-26b3-4033-87bd-3e2d24ab6c44,CAMERA,znthitozdw8jlqki4x6,,PARKING_ZONE
5a3b61cf-9c66-4a28-a4c5-f62385a848d8,92f4fe9b-9728-496a-a3ba-ab307ee885f7,CAMERA,2gctfxw7sm2jksfxq8k,,PARKING_ZONE
5a5c264c-6d22-4e09-a3c6-325540997f6e,e7802d0e-5855-4a8d-8902-675d82d6b4d3,CAMERA,9d95dd9c,,TRAFFIC_LANE
5a5c264c-6d22-4e09-a3c6-325540997f6e,e7802d0e-5855-4a8d-8902-675d82d6b4d3,CAMERA,9d93db15,,WALKWAY
5a6733b3-d652-460a-bcfd-9659d8c470cd,e75f1fd1-a877-47d7-a484-2c5868ca8b77,CAMERA,57hxo0rn2qdjjh9ajut,,PARKING_ZONE
5a807783-1bae-492a-b32d-a68cde672694,926cdb3c-7f30-4c5e-960a-fcc6da089aa6,CAMERA,0ebm9kf4xudk9yuw3c3,,WALKWAY
5a824506-cde4-473d-85ba-17d5df08f46a,9fb18beb-a9ed-44c1-919d-ee211ac42d3f,CAMERA,f98f461c,,WALKWAY
5a895a59-60cb-4421-9785-8856ff7dc668,57662f4e-8693-42fc-8cde-9b8f7d9f216b,CAMERA,f3805288999950b03dd04cd8bdc803f9,,PARKING_ZONE
5a895a59-60cb-4421-9785-8856ff7dc668,57662f4e-8693-42fc-8cde-9b8f7d9f216b,CAMERA,8dbcadec84c54bf474f639925798b42e,,PARKING_ZONE
5ad0bf77-dff1-4d4a-a7b3-7b147d45170a,86e58908-5a5b-4e13-be58-d84d243a3a6f,CAMERA,bfb4c781,,WALKWAY
5ad0bf77-dff1-4d4a-a7b3-7b147d45170a,86e58908-5a5b-4e13-be58-d84d243a3a6f,CAMERA,bfb6ca08,,TRAFFIC_LANE
5ad6dbdb-23cf-47ad-a31f-2d843eba7fae,81e3f4f0-35cf-463f-9af7-af2326533312,CAMERA,a7b4bfcd,,WALKWAY
5addc261-955d-4f8d-8298-24b0346bcd0a,964c6ef1-57b8-4486-b3db-e941c7b814b3,CAMERA,oncns2tsy5hk0ctx0gn,,TRAFFIC_LANE
5b037bac-9256-4e67-a85b-f042f08df1c0,ffd018de-d222-41f5-a8c7-b33e3a6db0a1,CAMERA,ndy4qdunwwmk1mhv26k,,WALKWAY
5b0bb12a-b0aa-4d7d-bcde-d798da01e041,3e767fb2-92e7-4c94-b481-d73ffbf64847,CAMERA,f20dc4e9,,WALKWAY
5b0bb12a-b0aa-4d7d-bcde-d798da01e041,3e767fb2-92e7-4c94-b481-d73ffbf64847,CAMERA,627jm2p7ienjinib9ji,,PARKING_ZONE
5b0bb12a-b0aa-4d7d-bcde-d798da01e041,3e767fb2-92e7-4c94-b481-d73ffbf64847,CAMERA,f20fc770,,TRAFFIC_LANE
5b48b399-6bf7-4343-8080-041e813aca6c,3c95f2b4-d3f2-4f66-a52d-d6f3a4b19536,CAMERA,41075835,,TRAFFIC_LANE
5b48b399-6bf7-4343-8080-041e813aca6c,3c95f2b4-d3f2-4f66-a52d-d6f3a4b19536,CAMERA,vulbqlyrlwjls3jonp,,PARKING_ZONE
5b48c1a0-917e-46f0-8927-d111f6ab0675,be7e78ad-bcdf-4d64-b48b-92d0de62ab30,CAMERA,795744b4,,TRAFFIC_LANE
5b48c1a0-917e-46f0-8927-d111f6ab0675,be7e78ad-bcdf-4d64-b48b-92d0de62ab30,CAMERA,mn909ygkt5djkli0430,,PARKING_ZONE
5b499dc1-0497-45a4-8203-cdcd14ae8f5d,2a3e7eee-19ab-431c-a621-0a2dfae11c73,CAMERA,08c380b0,,WALKWAY
5b499dc1-0497-45a4-8203-cdcd14ae8f5d,2a3e7eee-19ab-431c-a621-0a2dfae11c73,CAMERA,08c58337,,TRAFFIC_LANE
5b4a7d99-fc57-4402-a512-b592ffc9614d,c58d63c8-92bd-4691-a4df-4a42c38952be,CAMERA,604ca918,,TRAFFIC_LANE
5b5bf4ba-3cf8-4388-8c5b-ece6852c296b,011808db-6ad4-45b0-a45b-f628e5131cee,CAMERA,klq3vgxxsjhjmkmh8tm,,PARKING_ZONE
5b5bf4ba-3cf8-4388-8c5b-ece6852c296b,011808db-6ad4-45b0-a45b-f628e5131cee,CAMERA,c25cj4h1bvk26fmall,,TRAFFIC_LANE
5b787db4-7791-4edb-ba79-fd6613337af6,b152a45a-9a66-4ce7-aeac-a40905a39609,CAMERA,qdlr355puek05k9077,,TRAFFIC_LANE
5b842558-4616-4189-83d7-fc4b116be2c8,e0b5570a-391f-47ca-9998-c26d7a0615c5,CAMERA,a69dcd39,,WALKWAY
5b842558-4616-4189-83d7-fc4b116be2c8,e0b5570a-391f-47ca-9998-c26d7a0615c5,CAMERA,a69fcfc0,,TRAFFIC_LANE
5b944108-f57e-4507-bdb9-77d8027ccbec,75b7c495-e7a4-4141-bd7e-c0c1cff7f029,CAMERA,6a8ec17d,,TRAFFIC_LANE
5b94764b-688f-4777-97da-57335a056525,8e1f86a8-0c0a-4dd0-b2ea-5f22f629480d,CAMERA,72ae28bb,,TRAFFIC_LANE
5b9bf37b-3248-4896-9898-61d452805df4,0e78d433-d7fc-41f5-869c-c027b0b84859,CAMERA,882f0a17,,TRAFFIC_LANE
5baed75d-12f6-4830-be8e-4a753c0e5bb0,727ae136-8ff5-4a63-bc82-2f7c6752d540,CAMERA,dnsgyvgq2y9k76hle8o,,TRAFFIC_LANE
5bdbf21b-6ad0-4b09-a545-28f12f852879,540001b9-3971-4023-a5fa-6047e6a44a4e,CAMERA,ee75a059,,TRAFFIC_LANE
5bdc0747-2b4b-4aec-8303-289587d4a736,2809d395-0a56-4c5d-a6f7-1599caccbd65,CAMERA,8nsyz54rm08k9xesjk3,,WALKWAY
5bde9012-8ac0-45fc-8d0f-b829c7b94690,6529191c-d640-457c-91cd-b81bf4f6b8f3,CAMERA,ido7yioncssk043fh3d,,TRAFFIC_LANE
5bfc98e5-bb2b-4fca-9a25-b6cd673204ec,1af3ccf0-f92f-4023-8ac3-f7d5e1ea72fd,CAMERA,3391pg2rckbk0cteai8,,TRAFFIC_LANE
5c08c9ae-a2ff-435a-84a0-6c4cc1af9a90,6592aa06-60d9-4428-a80e-b117a5d5a7a7,CAMERA,d8umchs2x1k7f53pw7,,TRAFFIC_LANE
5c20b057-e08c-4bed-8aca-f63c1f76c2ae,1ca9935d-3eaf-448f-85bd-43dd43b663a0,CAMERA,i4aoabj5qxjk9bqi6q3,,TRAFFIC_LANE
5c343134-82f2-410e-a04f-95051f6a2994,5c123edc-c983-4702-aeca-741f9b8019ec,CAMERA,1zoyjt5ciejk9dm22v5,,WALKWAY
5c34f658-c850-42dc-96b4-2431c14ea5d8,8c65562c-4068-48e2-9bb4-648453ce07cb,CAMERA,7b6ec1da,,TRAFFIC_LANE
5c6a43ef-74c3-4ed3-a9e5-77111bfe94ff,2fa11ad3-6b1b-4234-8058-d2a1b45cac21,CAMERA,65q8dm4xskck20qu17j,,TRAFFIC_LANE
5c6a43ef-74c3-4ed3-a9e5-77111bfe94ff,2fa11ad3-6b1b-4234-8058-d2a1b45cac21,CAMERA,pfqx6qpbd49jm9a5wqa,,PARKING_ZONE
5c6a43ef-74c3-4ed3-a9e5-77111bfe94ff,2fa11ad3-6b1b-4234-8058-d2a1b45cac21,CAMERA,29w8218jss7jixf1fou,,PARKING_ZONE
5c768b5c-e6d1-47f1-a079-2a554428fa22,c3059525-6412-4151-8485-8eb6fc55f76f,CAMERA,27b238e9,,TRAFFIC_LANE
5c885e61-d83a-47b7-9649-09c4fa93a0f3,108ab5b1-d6e6-40fc-8414-7716a82718c9,CAMERA,eeb61ab3,,TRAFFIC_LANE
5c8de5ca-e922-4ccd-b7d4-248df42d4392,7c810a78-4845-43ac-8b1e-41cbe7b0ba39,CAMERA,vckw1xu114ojksoahms,,PARKING_ZONE
5c8de5ca-e922-4ccd-b7d4-248df42d4392,7c810a78-4845-43ac-8b1e-41cbe7b0ba39,CAMERA,b9cfdf72,,TRAFFIC_LANE
5cc4cad5-2bae-444d-a469-3e67ea669138,ff087ac0-51d9-4213-9479-91674df5f781,CAMERA,h7jylcfpgyqjig685si,,PARKING_ZONE
5cc4cad5-2bae-444d-a469-3e67ea669138,ff087ac0-51d9-4213-9479-91674df5f781,CAMERA,f23a0df3,,TRAFFIC_LANE
5ce27f58-b310-4669-a24a-c20f13975d22,7e771964-9144-49b4-ad28-a147a49847d8,CAMERA,xdfr36rl3wjinezdru,,PARKING_ZONE
5ce4ab31-4400-4ae3-b00d-8dde7580addc,26116b18-9e22-4c19-9cf8-1be235e29a37,CAMERA,72000a04,,TRAFFIC_LANE
5cfaa430-8cce-42ec-a122-bd8a2eff84b4,0fec753c-170b-4440-ac18-8c5b0ac05b26,CAMERA,60d97e9b,,WALKWAY
5d0296e8-7926-4b83-8724-3f7f85bb4fcd,0d00327c-aeef-4604-b9d1-f817e284947c,CAMERA,f16bb20f,,TRAFFIC_LANE
5d0296e8-7926-4b83-8724-3f7f85bb4fcd,0d00327c-aeef-4604-b9d1-f817e284947c,CAMERA,f169af88,,WALKWAY
5d103358-0148-4a1c-a25c-4059340d07ce,bdf9efdd-2999-4dce-b50a-c46006e3cb86,CAMERA,436b7a36,,TRAFFIC_LANE
5d1732ae-8f90-4fbc-9fa7-69945d1b5d46,760c5211-0550-40ff-80fe-1be8ffe9cbc2,CAMERA,z8cs582n1sejjhe0say,,PARKING_ZONE
5d1ec3e7-b3ce-4033-80f5-066d00059659,ae744159-359a-45a5-a601-f8bc47d3a8af,CAMERA,d406aaf9,,TRAFFIC_LANE
5d310064-3785-429e-8e1b-4e442e5bbe9f,92ab657b-7571-456c-ba61-9bd9e3e9b51c,CAMERA,ab750098,,TRAFFIC_LANE
5d41d87a-670a-4f16-8f2e-445a0840f87f,627a6578-2913-44b3-90ae-3302cf558056,CAMERA,fsfgimctaejj8jvfk4,,PARKING_ZONE
5d5b8fcb-c653-4726-b78c-74c8c72b5dbe,3500ca1d-4549-48ed-b4ea-5c7ecc482e76,CAMERA,531e8853,,TRAFFIC_LANE
5d5b8fcb-c653-4726-b78c-74c8c72b5dbe,3500ca1d-4549-48ed-b4ea-5c7ecc482e76,CAMERA,efbod0l3qz7jg0851ig,,PARKING_ZONE
5d7e5117-1726-4ea4-a420-02eef72ea07d,9dda325e-632b-447f-8b6e-9f744ef8cf97,CAMERA,xvz9z6j24y8jo4etngx,,PARKING_ZONE
5d8cde93-0ab8-4b92-974c-8236fcdfcb9c,4a1c3745-a633-4bcc-86c6-5356421ab16b,CAMERA,qu4st3l3sfju1e24gn,,PARKING_ZONE
5d8cde93-0ab8-4b92-974c-8236fcdfcb9c,4a1c3745-a633-4bcc-86c6-5356421ab16b,CAMERA,hfgjwcurrrcju1e29ea,,PARKING_ZONE
5d8cde93-0ab8-4b92-974c-8236fcdfcb9c,4a1c3745-a633-4bcc-86c6-5356421ab16b,CAMERA,de8c2138,,TRAFFIC_LANE
5da24e2b-7172-4535-a973-7ed92e3a4758,e9c99791-8b72-49d2-9c28-cf967e8570ac,CAMERA,8d58c7f5,,TRAFFIC_LANE
5da56f4b-2aa1-47f2-af45-43c609bb0ec6,682792d5-cd84-4071-940f-f3966fc9da84,CAMERA,679ec996,,WALKWAY
5df1ceaf-13e5-45ac-8456-ff4e23c78f88,5e7b658d-c6ea-417a-9b7d-5c9c223e62f5,CAMERA,00537bf3,,TRAFFIC_LANE
5e08e784-f47e-4613-b206-a50950c8cd9a,1d98ba47-2c9a-4dce-b586-b3afae724e86,CAMERA,9bec04d3,,TRAFFIC_LANE
5e092525-2964-48ec-91be-d17a51fb9152,19af2e28-67c8-4b3d-9811-09bb856ba07b,CAMERA,b71d5fc1,,TRAFFIC_LANE
5e13324c-38f4-4794-9380-8ce8f76f63b3,f11ef2d9-2f8e-44f6-adde-7ded758cac76,CAMERA,uiw9d2zl1n9jiez7ru8,,PARKING_ZONE
5e200f99-4e09-42ed-975a-176561c95007,0cbf76ba-bad0-4f88-a744-e61a980907e5,CAMERA,b4qsp45qdmvji3i1zr2,,PARKING_ZONE
5e57ec2b-ee59-4cb5-afca-9b5040d5c248,d204075c-7323-476d-8af9-beb01814a395,CAMERA,j2coao6nnaak12mge9h,,TRAFFIC_LANE
5e67b4e0-11d4-4444-a9d3-924b97d9483a,0c735d78-d696-4008-a56b-f173ef3a8185,CAMERA,ch3isvxhj5pjggk33kz,,PARKING_ZONE
5e67b4e0-11d4-4444-a9d3-924b97d9483a,0c735d78-d696-4008-a56b-f173ef3a8185,CAMERA,5204b23f,,TRAFFIC_LANE
5e705e21-0d57-4897-8fed-345753a3f204,898fe652-83af-4d0d-89af-7263e2dc1add,CAMERA,d2852bb3,,TRAFFIC_LANE
5e705e21-0d57-4897-8fed-345753a3f204,898fe652-83af-4d0d-89af-7263e2dc1add,CAMERA,i7w986505gjgs0hsl9,,PARKING_ZONE
5e746fe1-876b-43dd-ba5c-65a13b791bb4,5e81a9a6-be63-4f73-ac6b-98264b3f4953,CAMERA,bxjr5unf4svjmhzg7ur,,PARKING_ZONE
5e746fe1-876b-43dd-ba5c-65a13b791bb4,5e81a9a6-be63-4f73-ac6b-98264b3f4953,CAMERA,45609904,,TRAFFIC_LANE
5e751502-b2d0-4883-9746-7cce0325b1b0,92f4fe9b-9728-496a-a3ba-ab307ee885f7,CAMERA,b8c420df,,TRAFFIC_LANE
5e751502-b2d0-4883-9746-7cce0325b1b0,92f4fe9b-9728-496a-a3ba-ab307ee885f7,CAMERA,2gctfxw7sm2jksfxq8k,,PARKING_ZONE
5eb97a39-84b3-40d0-b53c-9447e34ddbad,270b117c-1a52-43c7-a13f-472dd6e21625,CAMERA,4f19d48a,,TRAFFIC_LANE
5ed5b884-502a-4fb8-953e-dcbf48507fd6,d27e264f-4434-4707-8d59-75af061b0da1,CAMERA,3tstsnpto5kjksefbqn,,PARKING_ZONE
5ed5b884-502a-4fb8-953e-dcbf48507fd6,d27e264f-4434-4707-8d59-75af061b0da1,CAMERA,51k07h9wqblk0ml2ova,,TRAFFIC_LANE
5f0e7200-1154-42aa-89f9-afcc31813e2c,a83f1e96-deb6-4ad3-ba4c-d94567551571,CAMERA,yhe6f52br8jke1w9gm,,PARKING_ZONE
5f0e7200-1154-42aa-89f9-afcc31813e2c,a83f1e96-deb6-4ad3-ba4c-d94567551571,CAMERA,o2t1yalk1gdjl6w6x7p,,PARKING_ZONE
5f1dd0e7-9f75-450b-bb23-e640e3f73970,af68bd0d-cefb-4222-a754-193091c2519a,CAMERA,24466680,,TRAFFIC_LANE
5f44919f-3227-4258-9446-b8eb9f521f0f,030ba681-dd06-4860-b102-8e1b8c905425,CAMERA,vdkkfvwn3ilk9xdeua7,,WALKWAY
5f5f56a5-94f0-49a6-91a4-2abaffe0a30c,14229963-58d5-4900-b358-ab750374e48d,CAMERA,1e99o3b4aurk9vqpk4u,,WALKWAY
5f6f0eeb-71a7-44cd-8f51-896de69b3333,bbeb0aeb-125c-432e-ac92-a28ead424995,CAMERA,qolv5zqkmdjzy5mfgl,,TRAFFIC_LANE
5f7ac965-aa7e-43a0-bd19-9b6218b53820,a450f555-163e-4a0b-89cd-604727f00108,CAMERA,f3eee692,,TRAFFIC_LANE
5f7ac965-aa7e-43a0-bd19-9b6218b53820,a450f555-163e-4a0b-89cd-604727f00108,CAMERA,f3ece40b,,WALKWAY
5f7bfaee-1411-4423-afd2-d1898ad5842b,0a699117-7402-4bd6-bbb4-d32d22be2af2,CAMERA,gsaxjq1s2uuk9xa9vm8,,WALKWAY
5f80712a-93a8-4395-841d-d41b832f242a,bc552912-4567-40d6-b1f4-983beacefa74,CAMERA,6f599f4d,,WALKWAY
5f80712a-93a8-4395-841d-d41b832f242a,bc552912-4567-40d6-b1f4-983beacefa74,CAMERA,6f5ba1d4,,TRAFFIC_LANE
5f913724-d89a-4601-8dda-15dede4d6c69,8805918a-89e4-4182-9eca-243a4f854886,CAMERA,7119abed,,WALKWAY
5f913724-d89a-4601-8dda-15dede4d6c69,8805918a-89e4-4182-9eca-243a4f854886,CAMERA,711bae74,,TRAFFIC_LANE
5fb149b7-a786-4f53-9a7f-66910001f4ad,d0467c94-2687-4f17-8a3d-c947fad3b3f4,CAMERA,de6e0536,,TRAFFIC_LANE
5fb40d89-f3c9-4b23-842e-4ab9b6854096,eac97932-5976-46fd-89da-659b09fa1d10,CAMERA,c529e0eb,,TRAFFIC_LANE
5fca6a16-cd9e-44fb-959b-358b3d11ee20,1fe3b495-ef57-4837-b8fd-c727ef2b6952,CAMERA,6c08246d,,TRAFFIC_LANE
5fca6a16-cd9e-44fb-959b-358b3d11ee20,1fe3b495-ef57-4837-b8fd-c727ef2b6952,CAMERA,2q4lqblj667jlfi8z71,,PARKING_ZONE
5fd9fb1c-21da-4003-805c-9a1ad7727370,5f7c21a7-cf02-42c3-b1d4-c5cbf6b77cd9,CAMERA,5bwn5st3durjinfh44k,,PARKING_ZONE
5ff9e96f-5c97-4408-a40c-d289f910d10b,871319b9-3a0e-4806-b3ac-df54d6c6489f,CAMERA,ba78f97e,,TRAFFIC_LANE
5ff9e96f-5c97-4408-a40c-d289f910d10b,871319b9-3a0e-4806-b3ac-df54d6c6489f,CAMERA,71guv870d3fjm82tdi3,,PARKING_ZONE
5ffa7975-e4bc-4224-ae0e-0a42c8008dd6,779509cf-3d9a-4ddf-9a6e-ffbceafd0388,CAMERA,32j8ct7c912jg8du6nt,,PARKING_ZONE
5ffbe228-6901-45d4-a95e-a995c6be5213,f2d5f20d-d17d-498d-9919-28bfd537849c,CAMERA,d18971a1,,TRAFFIC_LANE
5ffbe228-6901-45d4-a95e-a995c6be5213,f2d5f20d-d17d-498d-9919-28bfd537849c,CAMERA,t04g6cmw2mjn1s2dr8,,PARKING_ZONE
5ffbe228-6901-45d4-a95e-a995c6be5213,f2d5f20d-d17d-498d-9919-28bfd537849c,CAMERA,qr98gfeavqmjn1s1zcb,,PARKING_ZONE
5ffda781-839b-400c-8b1d-c1fe60c83e10,50e432bd-d23b-4f91-b21f-5d386ef1caca,CAMERA,659anvvd4cqk0cw7th4,,TRAFFIC_LANE
601b60fc-3583-4f8b-871d-f5af39ebf1a4,7dad72b8-4a45-4254-b4b9-bb0b497b8c7c,CAMERA,1844601f,,WALKWAY
602a773c-7a72-4ab4-a81b-7d7b0a2cef38,afc2dac4-812a-4ab1-a933-fd5dba99f9ba,CAMERA,ladz2l3cz6ji4l48hl,,PARKING_ZONE
602a773c-7a72-4ab4-a81b-7d7b0a2cef38,afc2dac4-812a-4ab1-a933-fd5dba99f9ba,CAMERA,6ymo6mqgb9ji4l4o8g,,PARKING_ZONE
602a773c-7a72-4ab4-a81b-7d7b0a2cef38,afc2dac4-812a-4ab1-a933-fd5dba99f9ba,CAMERA,zvvombbthbiji4l6oqu,,PARKING_ZONE
602a773c-7a72-4ab4-a81b-7d7b0a2cef38,afc2dac4-812a-4ab1-a933-fd5dba99f9ba,CAMERA,28aadb50,,TRAFFIC_LANE
602a773c-7a72-4ab4-a81b-7d7b0a2cef38,afc2dac4-812a-4ab1-a933-fd5dba99f9ba,CAMERA,2kmyz5w7c92ji4l3toi,,PARKING_ZONE
602a773c-7a72-4ab4-a81b-7d7b0a2cef38,afc2dac4-812a-4ab1-a933-fd5dba99f9ba,CAMERA,cm3byqsl79oji4l1c5x,,PARKING_ZONE
602d2d78-9b27-4e98-a32c-3b4aa25c5fbf,594d3830-03a5-4622-a256-2e36f2401355,CAMERA,f6389266,,TRAFFIC_LANE
6036bc0f-c332-4a34-8c76-80bc1954174e,4b8ae7f5-442c-41c9-a54b-8149cd235976,CAMERA,2gqgwjq5ztgk9yn5kiv,,WALKWAY
604692ac-e560-4798-b8bd-e16bf6735fe2,e45cd4b7-48a3-4776-bb1d-bc81210ce3dd,CAMERA,69747afezb5jjq5gdb8,,PARKING_ZONE
6046ab9a-5c7e-4263-af41-08b14355910c,43eaacdb-e5b8-4e32-9cc0-0c6f430b5d16,CAMERA,wwnztkk5nmkk0485sq7,,TRAFFIC_LANE
6088d452-687e-45da-b29d-a77978cf59df,1ff40138-1d75-487d-adb7-c811d7d68fe6,CAMERA,0a501553,,TRAFFIC_LANE
60a03f47-ee82-41b9-b51e-ef69298452b2,60cacac6-3b5e-48d4-8a30-001bf007347b,CAMERA,kmswg2qtlgk7khu8xb,,TRAFFIC_LANE
60a0f4ad-6e24-4353-b094-440fea3f3c9d,e7287076-eb25-444f-9e32-51d77badc95f,CAMERA,504fd9a0,,TRAFFIC_LANE
60af5ecd-c30c-4092-a590-7439ad725830,076a983f-52e4-4d75-8ad9-2ca8bad6213a,CAMERA,c26949b9,,TRAFFIC_LANE
60af5ecd-c30c-4092-a590-7439ad725830,076a983f-52e4-4d75-8ad9-2ca8bad6213a,CAMERA,urgyspl9t8sjip6kyht,,PARKING_ZONE
60b27e3c-d10d-4cb3-987e-df948e32d246,6299015d-2fe9-4390-bc7b-7187f892096e,CAMERA,66cd6b8e,,TRAFFIC_LANE
60bdf87c-2683-4703-9856-1fb262b432d4,f913c199-cca0-4a6a-901e-2f04356db3cc,CAMERA,5nowayk7ll7jy7p41bg,,TRAFFIC_LANE
60d5646f-1490-4aed-8ceb-cec5e3e590b4,a8881da0-d069-4692-b3a7-54a7cf82adc9,CAMERA,zak0qh19dwjnxa2ll0,,PARKING_ZONE
60e76a92-87e7-4374-8085-adaca833e1c4,ab8a6052-951a-4c00-b0ab-0a5008ca42ac,CAMERA,uzcdg0mev9jls1fmk5,,PARKING_ZONE
60e76a92-87e7-4374-8085-adaca833e1c4,ab8a6052-951a-4c00-b0ab-0a5008ca42ac,CAMERA,ef5f34bf,,TRAFFIC_LANE
61025867-98b4-4264-b5ed-61f77bc8cc78,68d93b69-9a3c-41b5-bf83-697881dda55e,CAMERA,ll8lzon1lzhk9j82mgr,,WALKWAY
6118c834-59c8-494a-a8e0-ee9e26c6d2bb,a494def0-3861-48d5-8a5d-43a522a56d75,CAMERA,70d81c6f,,TRAFFIC_LANE
6118c834-59c8-494a-a8e0-ee9e26c6d2bb,a494def0-3861-48d5-8a5d-43a522a56d75,CAMERA,kib0nou7bejj78lvdz,,PARKING_ZONE
6118c834-59c8-494a-a8e0-ee9e26c6d2bb,a494def0-3861-48d5-8a5d-43a522a56d75,CAMERA,70d619e8,,WALKWAY
61249bd8-8a0f-46b8-861b-61a62b42e669,231ef06a-f5e5-47d1-9bf7-dc3344867cb4,CAMERA,dada0d75,,TRAFFIC_LANE
